"","business_id","Score","name","longitude","latitude"
"1679",36023,91,"Blue Barn Gourmet",-122.43797,37.800536
"1680",36024,92,"R. Image Market",-122.414014,37.750967
"1681",36160,94,"Zabb",-122.433485,37.726489
"1682",36177,98,"Subway Sandwiches",-122.404543,37.790639
"1683",36178,94,"Subway Sandwiches",-122.402706,37.793117
"1684",36201,88,"Pacific Catch",-122.48591,37.758941
"1685",36208,92,"Silver Cafe",-122.431482,37.728582
"1686",36213,100,"Sens Restaurant",-122.396184,37.795108
"1687",36214,98,"Red and White Fleet - Harbor Queen",-122.415069,37.808931
"1688",36215,94,"Red and White Fleet - Harbor Princess",-122.415069,37.808931
"1689",36216,92,"Red and White Fleet - Royal Prince",-122.415069,37.808931
"1690",36274,96,"Rubio's Fresh Mexican Grill",-122.396184,37.795108
"1691",36277,96,"L'Ardoise",-122.433258,37.766653
"1692",36319,100,"Wine Jar",-122.433327,37.786769
"1693",36348,96,"El Tepa",-122.415035,37.762217
"1694",36387,82,"Hahn's Hibachi",-122.434006,37.751004
"1695",36396,100,"Western Sunset Market",-122.505905,37.760371
"1696",36412,96,"Tataki Suski & Sake Bar",-122.440756,37.788014
"1697",36451,100,"Cavalli Caffe",-122.408934,37.799163
"1698",36452,90,"Panini",-122.446337,37.770053
"1699",36473,92,"Maggie Cafe",-122.406356,37.794898
"1700",36474,92,"The Sentinel",-122.401444,37.788327
"1701",36523,94,"Marina Theatre",-122.438567,37.800483
"1702",36534,87,"Jewish Community Center of San Francisco",-122.447403,37.787218
"1703",36570,98,"7-Eleven, Store 2366-21389F",-122.402934,37.712166
"1704",36571,96,"Pagan Restaurant",-122.493393,37.781558
"1705",36578,88,"Holy Grill",-122.402962,37.770728
"1706",36602,96,"Cafe Insalata",-122.399936,37.796854
"1707",36614,92,"Poesia",-122.434302,37.760959
"1708",36618,92,"Chug Pub",-122.478129,37.765384
"1709",36685,92,"Muddy Waters Coffee House, Inc.",-122.420665,37.751868
"1710",36687,98,"Jay's Cheesesteak",-122.420849,37.756893
"1711",36728,96,"La Boulange",-122.409517,37.799837
"1712",36730,96,"Clementine",-122.460661,37.783148
"1713",36744,83,"El Castillito Taqueria Star",-122.414704,37.781788
"1714",36750,89,"Peasant Pies",-122.469149,37.763904
"1715",36758,91,"UVA Enoteca",-122.431564,37.771988
"1716",36840,96,"FourBarrel Coffee",-122.422035,37.766994
"1717",36850,100,"A.K. Meat",-122.484602,37.782058
"1718",36861,96,"Double Decker",-122.424087,37.777673
"1719",36876,98,"Kasa Indian Eatery",-122.432959,37.760974
"1720",36911,88,"Royal Market & Bakery",-122.47673,37.780383
"1721",37021,96,"Goza-Goza Taco",-122.416439,37.754018
"1722",37053,100,"Candybar",-122.438857,37.776744
"1723",37060,94,"Halu",-122.46648,37.782576
"1724",37115,93,"Pasilla",-122.404214,37.791534
"1725",37151,84,"Man Sung Company",-122.406807,37.797129
"1726",37166,92,"Luce Restaurant &  Bar",-122.404778,37.781664
"1727",37167,96,"InterContinental San Francisco Employee Cafeteria",-122.404778,37.781664
"1728",37168,92,"InterContinental San Francisco 3rd Fl. Banquet Kitchen",-122.404778,37.781664
"1729",37169,100,"InterContinental San Francisco 4th Fl. Kitchen",-122.404778,37.781664
"1730",37170,100,"InterContinental San Francisco 5th Fl. Kitchen",-122.404778,37.781664
"1731",37171,96,"InterContinental San Francisco Club Lounge",-122.404778,37.781664
"1732",37232,100,"Cafe Luna",-122.447197,37.788123
"1733",37256,92,"Mission Noodle House",-122.437649,37.720853
"1734",37297,100,"Schoggi",-122.404189,37.785638
"1735",37361,96,"Ghirardelli Chocolate Fountain",-122.422165,37.806388
"1736",37364,90,"Peet's Coffee/Metropolitan Coffee",-122.402022,37.788823
"1737",37390,96,"Save More Market",-122.438123,37.777848
"1738",37456,92,"Cafe Golo",-122.428034,37.800898
"1739",37480,100,"Starbucks @ Hilton SF",-122.410467,37.786094
"1740",37482,84,"Bursa",-122.466569,37.740144
"1741",37507,100,"The Pub At S.F.S.U.",-122.478029,37.720894
"1742",37575,90,"Club Mari's",-122.431472,37.785227
"1743",37633,94,"100% Dessert Cafe",-122.486252,37.781988
"1744",37639,93,"George's BBQ on 24th",-122.416978,37.752313
"1745",37654,98,"Third Avenue Food Mart",-122.461547,37.785343
"1746",37667,100,"Albona Ristorante Istriano, LLC",-122.414127,37.804564
"1747",37688,100,"Peet's Coffee & Tea",-122.400109,37.781127
"1748",37692,92,"Pomodoro Pizza",-122.403907,37.790368
"1749",37698,90,"Nook",-122.418107,37.794698
"1750",37717,96,"SF Wraps",-122.404024,37.790593
"1751",37731,94,"Zaytoon",-122.420945,37.754698
"1752",37792,96,"Auntie Anne's Pretzels",-122.406892,37.784848
"1753",37818,88,"Nick's Crispy Tacos",-122.421817,37.795991
"1754",37820,100,"Natural Sensations",-122.478029,37.720894
"1755",37833,92,"Hollow",-122.473198,37.76368
"1756",37969,70,"King of Wonton & Noodles",-122.478971,37.763507
"1757",37985,83,"Mangos Cafe",-122.412748,37.786773
"1758",37986,88,"Wing On Poultry, Inc",-122.406807,37.797129
"1759",38030,100,"Boccalone",-122.39377,37.795225
"1760",38067,96,"La Boulange",-122.403032,37.787947
"1761",38072,90,"6001 California Market",-122.481969,37.783984
"1762",38073,88,"Java Beach at the Zoo",-122.50293,37.735568
"1763",38083,96,"Sake Zone",-122.471199,37.782594
"1764",38106,96,"La Mar Cebicheria Peruana",-122.463824,37.788515
"1765",38126,96,"Schmidt's Deli",-122.414704,37.758767
"1766",38139,96,"Island Market & Deli",-122.371798,37.824494
"1767",38247,100,"Good To Go",-122.483612,37.723054
"1768",38259,75,"Amber India Corporation",-122.403918,37.785386
"1769",38306,96,"Napoli Market",-122.409457,37.802067
"1770",38307,92,"Tanguito",-122.41722,37.807263
"1771",38330,96,"Carlin's Corner",-122.42225,37.768168
"1772",38379,91,"Mi Ranchito Produce",-122.419386,37.762344
"1773",38423,100,"Dynamo",-122.407612,37.752928
"1774",38427,90,"Andrea's Bakery",-122.433714,37.72604
"1775",38442,81,"Yum Yum Hunan",-122.440096,37.786578
"1776",38447,87,"My Corner Cafe Inc",-122.416026,37.748988
"1777",38458,78,"Kissa Ko",-122.431472,37.785227
"1778",38479,90,"Zare At Fly Trap",-122.396979,37.785404
"1779",38564,73,"Chili Lemon Garlic",-122.396389,37.780914
"1780",38565,100,"Discount Center",-122.420825,37.753497
"1781",38566,89,"Tropisueno",-122.404189,37.785638
"1782",38606,100,"Milan",-122.413404,37.786748
"1783",38611,93,"Sausalito Cafe #1",-122.393894,37.788613
"1784",38649,100,"Urban Tavern",-122.410467,37.786094
"1785",38709,93,"Pepe's Taqueria",-122.393992,37.792577
"1786",38752,98,"Little Caesars Pizza",-122.440039,37.715986
"1787",38788,96,"Pizzeria Delfina",-122.434283,37.788878
"1788",38797,98,"Dosa on Fillmore",-122.433076,37.785317
"1789",38798,98,"K's Kitchen",-122.45237,37.731503
"1790",38808,89,"PPQ Beef Noodle House",-122.477497,37.763603
"1791",38822,96,"Contigo",-122.434075,37.750908
"1792",38875,92,"Benjarong Thai Cuisine",-122.433894,37.800148
"1793",38882,100,"Regency Club 18th Floor",-122.396412,37.794147
"1794",38885,96,"Lucky's #756",-122.445656,37.775947
"1795",38929,90,"Jelly Donut",-122.41625,37.752439
"1796",38979,98,"Macha Cafe",-122.422888,37.787384
"1797",39025,100,"Peet's Coffee & Tea",-122.401316,37.794617
"1798",39031,96,"Moki's Sushi and Pacific Grill",-122.415706,37.739047
"1799",39048,96,"Specialty's Cafe & Bakery",-122.401998,37.791953
"1800",39050,93,"Specialty's Cafe & Bakery",-122.401513,37.795141
"1801",39053,92,"Specialty's Cafe & Bakery",-122.400212,37.787254
"1802",39076,98,"The Aventine",-122.403022,37.795588
"1803",39246,92,"New Sandy's Cafe & Deli",-122.48591,37.758941
"1804",39295,94,"Warfield Theatre/F & B Associates",-122.409919,37.782583
"1805",39296,94,"Jumpin' Java Coffee House",-122.433316,37.766913
"1806",39398,90,"Baby Blues BBQ San Francisco Inc",-122.418954,37.746953
"1807",39401,96,"Uncle Boy's",-122.461569,37.777293
"1808",39403,100,"Frisco Fried",-122.392227,37.73089
"1809",39420,100,"Rodger's Coffee & Tea, LLC",-122.419632,37.758618
"1810",39482,100,"Ghirardelli Chocolate",-122.390948,37.778347
"1811",39495,98,"Macy's West - Starbucks Coffee Company",-122.407417,37.787423
"1812",39513,100,"Domo",-122.426174,37.775902
"1813",39528,82,"Darwin Cafe",-122.396099,37.780607
"1814",39586,92,"Loving Cup",-122.422257,37.798587
"1815",39606,100,"Stable Cafe",-122.415135,37.763228
"1816",39615,96,"Pita's Cafe",-122.423043,37.787418
"1817",39625,92,"Taqueria San Jose #3",-122.413404,37.804513
"1818",39665,90,"Peet's Coffee & Tea",-122.421917,37.788668
"1819",39667,94,"Peet's Coffee & Tea",-122.401111,37.789437
"1820",39695,94,"Volcano Kitchen",-122.477846,37.780515
"1821",39706,96,"Kappou Gomi",-122.478772,37.780439
"1822",39707,96,"All Star Tamales",-122.40892,37.736917
"1823",39708,90,"Perry's Embarcadero",-122.392403,37.792663
"1824",39773,100,"Zapata Mexican Grill",-122.435892,37.760858
"1825",39824,87,"RN74",-122.396042,37.790958
"1826",39851,86,"Eastside West",-122.435806,37.798737
"1827",39862,100,"Trader Joe's #236",-122.475673,37.726891
"1828",39875,98,"Skool",-122.402226,37.768635
"1829",39888,94,"Henry's Hunan Restaurant",-122.426664,37.743427
"1830",39937,98,"Chantal Guillon",-122.418985,37.779847
"1831",39980,96,"23rd & Guerrero Market & Deli",-122.422822,37.753608
"1832",40001,98,"Nopalito",-122.439147,37.773348
"1833",40029,100,"Infusion Lounge",-122.408502,37.785468
"1834",40144,94,"Humphrey Slocombe Ice Cream",-122.415121,37.749851
"1835",40151,96,"Cafe Zazo",-122.414812,37.768608
"1836",40197,96,"Waffle Mania LLC",-122.413507,37.780485
"1837",40212,100,"Borderlands Cafe",-122.421344,37.758997
"1838",40217,94,"Pizzetta 211",-122.482885,37.783758
"1839",40227,90,"Tsunami Mission Bay",-122.394423,37.775777
"1840",57552,82,"Cafe Prague",-122.400944,37.795398
"1841",57581,93,"Heaven's Dog",-122.412258,37.778204
"1842",57601,96,"Gemini - San Francisco Bay Concessionaires",-122.412,37.808494
"1843",57623,80,"Ritz Carlton Club & Residences",-122.403024,37.788061
"1844",57628,98,"Cafe Enchante",-122.485327,37.779953
"1845",57630,94,"The Dry Dock",-122.435353,37.799048
"1846",57732,100,"Internos Wine Cafe",-122.453596,37.781793
"1847",57751,94,"Mercury Cafe",-122.424182,37.773887
"1848",57754,96,"Guckenheimer Enterprises, Inc at Google SF",-122.390073,37.789394
"1849",57774,93,"Queen's Louisiana Po-Boy Cafe, LLC",-122.401972,37.723609
"1850",58573,86,"Haus Coffee",-122.413882,37.752548
"1851",58574,93,"Goat Hill Pizza",-122.397922,37.780527
"1852",58576,88,"Than Tam II",-122.421736,37.763664
"1853",58610,89,"Events Management @ de Young Museum",-122.468215,37.771037
"1854",58611,90,"North Beach Pizza",-122.407517,37.800428
"1855",58612,100,"Events Management @ DeYoung Museum",-122.468215,37.771037
"1856",58628,91,"Players",-122.410189,37.80824
"1857",58629,96,"St. Anthony Foundation",-122.413163,37.781988
"1858",58637,94,"54 Mint Wine Bar",-122.407877,37.782777
"1859",58659,90,"Bread and Cocoa",-122.403792,37.789781
"1860",58710,88,"Otoro",-122.423134,37.774903
"1861",58718,87,"Fishbowl",-122.440156,37.786887
"1862",58781,100,"Escape From New York Pizza",-122.451227,37.769423
"1863",58803,81,"Catering For Two Or More",-122.44005,37.717659
"1864",58861,100,"The Tipsy Pig",-122.439982,37.800286
"1865",58945,93,"The Butler & The Chef Bistro",-122.394412,37.780944
"1866",59002,68,"Yummy Bakery & Restaurant",-122.405255,37.796152
"1867",59009,96,"Woodhouse Fish Co.",-122.433476,37.787386
"1868",59021,100,"Subway #43108",-122.437603,37.720912
"1869",59023,92,"Lido Pastry",-122.403759,37.727818
"1870",59040,96,"Sun Stream Coffee",-122.449956,37.782255
"1871",59044,88,"Taqueria Cazadores",-122.415121,37.749851
"1872",59065,94,"San Francisco Soup Company",-122.404084,37.792748
"1873",59066,100,"RUSSIAN DELI",-122.468637,37.780715
"1874",59124,100,"NOETECA",-122.424326,37.744514
"1875",59141,100,"CINDY'S MARKET",-122.450703,37.773387
"1876",59153,90,"Union Square Sports Bar",-122.409392,37.78453
"1877",59154,96,"Bar Crudo",-122.437965,37.775684
"1878",59178,83,"Little Delhi India Restaurant",-122.409047,37.784394
"1879",59215,100,"Enjoy Vegetarian Restaurant #2",-122.405098,37.795675
"1880",59251,88,"Maui Wowi Hawaiian",-122.410189,37.80824
"1881",59316,100,"Blue Bottle Coffee",-122.39377,37.795225
"1882",59338,84,"Soi Gow Thai Noodle Cafe",-122.48591,37.758941
"1883",59372,100,"Escape from New York Pizza",-122.419542,37.755419
"1884",59374,98,"Cafe Cagnone",-122.432484,37.790353
"1885",59397,88,"Basa Seafood Express",-122.413372,37.752578
"1886",59422,89,"Aveline / The European",-122.411304,37.787008
"1887",59484,96,"Fancy Wheatfield Bakery Inc.",-122.403837,37.728001
"1888",59517,96,"Beautifull",-122.450286,37.786784
"1889",59520,100,"Sugarcane SF",-122.493618,37.779663
"1890",59574,90,"Pan Lido Salvadoreno",-122.417583,37.755479
"1891",59577,92,"Pasta Moto of San Francisco Centre LLC",-122.406892,37.784848
"1892",59599,100,"Bite",-122.415474,37.788367
"1893",59637,92,"Flour & Water",-122.412426,37.758913
"1894",59638,98,"JR. Seafood LLC",-122.405448,37.74286
"1895",59651,94,"McGarden Bakery",-122.440719,37.716691
"1896",59717,98,"City Beer Store",-122.409399,37.775554
"1897",59727,81,"Luigi's Pizzeria",-122.410189,37.80824
"1898",59744,100,"Clift Hotel - Banquet Kitchen",-122.411136,37.786974
"1899",59761,94,"Holy Gelato",-122.48591,37.758941
"1900",59832,91,"Opa",-122.441578,37.784033
"1901",59833,91,"Manhattan Hub Inc",-122.401194,37.793693
"1902",59838,96,"OTD",-122.434074,37.786988
"1903",59856,100,"Wexler's",-122.402564,37.793868
"1904",59872,86,"KAMEKYO",-122.449874,37.765164
"1905",59896,100,"Saigon Deli Express",-122.396309,37.793654
"1906",59898,90,"Pacific Puffs",-122.435687,37.797033
"1907",59934,96,"Ted's Sports Bar & Grill",-122.402758,37.775357
"1908",59935,90,"Zantes Pizza",-122.422693,37.741184
"1909",59945,100,"Vega At Langton",-122.410829,37.774424
"1910",59949,92,"Aicha",-122.420384,37.788964
"1911",59986,96,"Tsunami Panhandle",-122.438563,37.776838
"1912",60029,94,"Subway",-122.402809,37.775853
"1913",60042,92,"Fresh & Natural 75 LLC",-122.381627,37.739256
"1914",60067,91,"Publico",-122.406761,37.774722
"1915",60085,98,"Henry's Convenience Store",-122.402558,37.789943
"1916",60114,90,"Farmers Market & Produce",-122.419644,37.785787
"1917",60208,79,"Sun Rise Deli",-122.400591,37.788544
"1918",60210,96,"Cafe Seventy 8",-122.422264,37.744012
"1919",60254,94,"Delise",-122.412687,37.805713
"1920",60256,92,"The Pub at Ghiradelli Square",-122.422854,37.805427
"1921",60290,88,"Crepe Temptations",-122.489539,37.761113
"1922",60300,90,"Deli De Leon",-122.406761,37.774722
"1923",60318,100,"Cane Rosso",-122.39377,37.795225
"1924",60334,88,"Sushi Raw #2",-122.432799,37.727239
"1925",60349,87,"Treasure Island Bar & Grill",-122.370584,37.816422
"1926",60354,88,"Taqueria Castillo B",-122.409061,37.783527
"1927",60400,78,"STARBELLY",-122.43254,37.764233
"1928",60445,98,"Castro Coffee Company",-122.435031,37.761976
"1929",60544,100,"Manzoni",-122.433823,37.73473
"1930",60547,96,"Annie's Hot Dogs & Pretzels",-122.419639,37.777122
"1931",60548,94,"Annie's Hot Dogs & Pretzels",-122.419639,37.777122
"1932",60549,96,"Annie's Hot Dogs & Pretzels",-122.419639,37.777122
"1933",60550,96,"Annie's Hot Dogs & Pretzels",-122.419639,37.777122
"1934",60554,98,"Matching Half",-122.441446,37.777363
"1935",60555,98,"Tuk Tuk Thai SF",-122.478029,37.720894
"1936",60561,100,"Salama Halal Meat",-122.413264,37.786795
"1937",60616,94,"Sheffield Convalescent Hospital",-122.416506,37.755044
"1938",60625,96,"Sunny Market Liquor and Convenience",-122.451277,37.781874
"1939",60628,94,"Phillies",-122.440572,37.716165
"1940",60649,98,"Papa John's Pizza",-122.474386,37.717766
"1941",60697,98,"Macy's Mixed Greens",-122.407313,37.786548
"1942",60737,94,"Parkside Tavern",-122.487112,37.742579
"1943",60756,94,"BISOU",-122.434543,37.763008
"1944",60782,100,"Liberty Market",-122.48205,37.780113
"1945",60787,100,"Coffee Bean and Tea Leaf",-122.396184,37.795108
"1946",60789,85,"Coffee Bean and Tea Leaf",-122.405092,37.786317
"1947",60823,92,"XYZ Restaurant",-122.400629,37.785207
"1948",60824,100,"XYZ Bar",-122.400629,37.785207
"1949",60825,96,"W Cafe",-122.400629,37.785207
"1950",60833,100,"Cafe Me",-122.402014,37.795698
"1951",60898,96,"Patxi's Chicago Pizza",-122.43602,37.800061
"1952",60933,94,"Mayes",-122.420254,37.788313
"1953",60936,100,"Nubi Yogurt",-122.490169,37.73393
"1954",60984,96,"W San Francisco Hotel",-122.400629,37.785207
"1955",61016,100,"Pupuseria El Golazo",-122.432081,37.715276
"1956",61056,90,"Town School For Boys",-122.440355,37.791777
"1957",61058,96,"Stelladoro",-122.438157,37.777018
"1958",61073,98,"Fat Angel",-122.433243,37.783237
"1959",61093,94,"EATS",-122.459588,37.783221
"1960",61109,98,"East Park Kiosk",-122.410189,37.80824
"1961",61122,96,"Cups and Cakes",-122.409203,37.771919
"1962",61136,96,"Lou's Cafe",-122.473129,37.780543
"1963",61176,94,"Restaurant Ducroix",-122.404364,37.793657
"1964",61187,96,"The Deli Lama",-122.396793,37.746322
"1965",61206,75,"Sushi Raw #3",-122.433435,37.771782
"1966",61251,92,"Xanath at the Conservatory",-122.456402,37.770989
"1967",61285,100,"Cocola",-122.475639,37.728497
"1968",61324,100,"HRD Coffee Shop Inc.",-122.395473,37.781108
"1969",61326,100,"Frances",-122.432232,37.762698
"1970",61390,92,"Fondue Cowboy",-122.406948,37.777504
"1971",61391,60,"Tin Vietnamese Cuisine",-122.405752,37.780828
"1972",61438,91,"Green Chile Kitchen",-122.441709,37.7773
"1973",61457,100,"Sodexo at Academy of Art University",-122.411077,37.788883
"1974",61460,84,"Pera",-122.397073,37.762493
"1975",61464,100,"Stone Korean Kitchen",-122.396184,37.795108
"1976",61467,94,"Dagwood & Scoops",-122.407062,37.752968
"1977",61471,90,"Ruchi",-122.396179,37.781494
"1978",61493,100,"A-1 Liquor & Grocery",-122.501281,37.762434
"1979",61499,96,"The Plant Cafe Organic",-122.398168,37.793424
"1980",61500,100,"Happy Lounge",-122.459709,37.781143
"1981",61512,91,"Delarosa",-122.439127,37.800414
"1982",61514,92,"Foods Co #357",-122.415584,37.767907
"1983",61516,87,"Gastronaut LLC",-122.394539,37.724496
"1984",61550,91,"Barbacco Eno-Trattoria",-122.399088,37.793419
"1985",61563,100,"Dartealing Lounge",-122.396308,37.781638
"1986",61592,90,"The Sacred Grounds Cafe",-122.450838,37.773291
"1987",61595,98,"Hog & Rocks",-122.419849,37.760153
"1988",61598,92,"Brothers Pizza",-122.505149,37.741723
"1989",61602,100,"The Grove",-122.401788,37.786474
"1990",61612,96,"The American Grilled Cheese",-122.393063,37.782268
"1991",61623,100,"Sammy's on 2nd",-122.400138,37.788248
"1992",61635,100,"Credo Restaurant",-122.402002,37.792036
"1993",61641,98,"Donairo's Pizza",-122.493618,37.779663
"1994",61643,90,"Lee's Deli",-122.401626,37.788983
"1995",61669,93,"Good Eats Cafe",-122.400124,37.792237
"1996",61728,96,"Emma's Coffeehouse",-122.479129,37.780273
"1997",61736,94,"Rosamunde Sausage Grill",-122.418444,37.751587
"1998",61806,98,"Paulie's Pickling",-122.417988,37.739228
"1999",61816,81,"Bullitt",-122.422034,37.797114
"2000",61856,94,"Yoppi Yogurt",-122.398168,37.793424
"2001",61959,100,"Expressions Snack Bar",-122.412,37.808494
"2002",61976,98,"DELICA",-122.39377,37.795225
"2003",62000,100,"Cafe Encore",-122.409705,37.788128
"2004",62010,96,"Chile Lindo",-122.418766,37.765155
"2005",62056,92,"Mission Minis",-122.41808,37.755555
"2006",62057,94,"Ashley's Cafe",-122.465169,37.784976
"2007",62064,86,"California Grocery",-122.409647,37.784303
"2008",62067,92,"Caffe La Stazione",-122.393066,37.757364
"2009",62069,92,"Golden Eagle Deli & Grill",-122.389559,37.737719
"2010",62140,92,"Royal Ground Coffee At Koret Deli",-122.455037,37.776718
"2011",62179,93,"Pampanguena Cuisine",-122.432926,37.727111
"2012",62212,92,"Don Agapito's",-122.422427,37.774338
"2013",62251,98,"Mr. and Mrs. Miscellaneous",-122.388189,37.757908
"2014",62277,94,"tacos san buena",-122.418985,37.779847
"2015",62298,96,"Vital Tea Leaf",-122.405784,37.791674
"2016",62308,100,"Sam's Diner",-122.415146,37.778497
"2017",62316,87,"Jebena",-122.421089,37.793061
"2018",62327,83,"Cumica Artesanos Del Cafe",-122.415749,37.775444
"2019",62330,72,"Social Kitchen & Brewery",-122.48591,37.758941
"2020",62334,92,"Prospect",-122.390736,37.789805
"2021",62357,88,"Mariscos Frescos Estilo Masatlan",-122.404191,37.732156
"2022",62419,89,"Inner Fog",-122.463878,37.764124
"2023",62435,100,"Church Key",-122.407417,37.799958
"2024",62443,80,"Cable Car City Pub & Cafe",-122.408568,37.783658
"2025",62445,92,"Bistro 10 UN",-122.413496,37.780435
"2026",62462,73,"Gateway Croissants",-122.416982,37.781518
"2027",62487,96,"Heirloom Cafe",-122.414545,37.757117
"2028",62489,85,"Prima Cosa Caffe",-122.400786,37.790184
"2029",62521,96,"Isa Restaurant",-122.437736,37.800057
"2030",62526,96,"Japanese Tea Garden ""Tea House""",-122.462787,37.778382
"2031",62548,82,"Estrella Taqueria",-122.431047,37.772013
"2032",62551,94,"Hotel Nikko-San Francisco - Harmony Room",-122.409497,37.785648
"2033",62552,100,"Hotel Nikko SF - Banquet Prep/Service Room",-122.409497,37.785648
"2034",62560,94,"Tasty Coffee",-122.440358,37.728688
"2035",62561,100,"Chile Pies & Ice Cream",-122.441555,37.776594
"2036",62572,100,"Falletti Foods",-122.439147,37.773348
"2037",62573,84,"Guzman's Produce Market, Inc.",-122.441997,37.71514
"2038",62688,92,"Auntie April's",-122.390334,37.736277
"2039",62699,91,"Curry Up Now",-122.400529,37.796178
"2040",62701,100,"Wayfare Tavern",-122.402304,37.793907
"2041",62708,96,"H20 Cafe",-122.420387,37.789288
"2042",62710,88,"Sam's Chowder Mobile",-122.419639,37.777122
"2043",62717,100,"Metro Caffe",-122.430445,37.771771
"2044",62735,82,"China Express Deli",-122.41863,37.7533
"2045",62744,98,"The Blue Fig",-122.421154,37.757177
"2046",62746,96,"Green Bamboo",-122.477086,37.754249
"2047",62748,100,"G Cube Cafe",-122.483732,37.742718
"2048",62767,88,"Lincoln Way Shell",-122.464538,37.766003
"2049",62768,89,"19th Ave Shell",-122.477256,37.765421
"2050",62769,79,"Loving Hut",-122.406892,37.784848
"2051",62771,88,"Dinosaurs",-122.432322,37.764697
"2052",62772,94,"Russian Renaissance",-122.47581,37.780424
"2053",62775,94,"Lombard Shell",-122.431434,37.800468
"2054",62779,81,"SF Third Street Shell",-122.395015,37.780739
"2055",62780,92,"Potrero Shell",-122.38796,37.752974
"2056",62784,98,"Mission Shell",-122.423518,37.740018
"2057",62785,94,"Harrison Shell",-122.408712,37.773568
"2058",62792,96,"Clare's Deli",-122.415121,37.749851
"2059",62797,100,"BHL",-122.398544,37.795203
"2060",62797,100,"BHL",-122.398544,37.795203
"2061",62814,93,"Hot Spud",-122.414027,37.807888
"2062",62816,100,"Bernal Heights Neighborhood Center",-122.433725,37.72619
"2063",62824,83,"Rancho Grande Taqueria",-122.438343,37.777573
"2064",62834,98,"Reaction",-122.419366,37.762105
"2065",62849,94,"Fleur De Sel",-122.404026,37.790947
"2066",62853,96,"Cafe Zitouna",-122.420327,37.787703
"2067",62888,98,"Poquito",-122.388625,37.759587
"2068",62889,100,"Benu",-122.399069,37.785608
"2069",62896,100,"Spice Kit",-122.395322,37.789057
"2070",62913,100,"Nubi Yogurt",-122.409002,37.765708
"2071",62921,96,"Ka'Fe 99 SQFT",-122.414183,37.762178
"2072",62939,96,"Hooker's Sweet Treats",-122.416078,37.784869
"2073",62941,92,"J & E Deli",-122.417884,37.784884
"2074",62942,100,"Pepples Donuts",-122.39377,37.795225
"2075",62943,82,"Irving Pizza",-122.418644,37.786068
"2076",63000,98,"The Little Chihuahua Mexican",-122.434619,37.751243
"2077",63016,96,"Spin City Coffee Bar",-122.429286,37.748474
"2078",63044,100,"El Porteno Empanadas",-122.39377,37.795225
"2079",63047,90,"Roam Artisan Burgers",-122.428477,37.797954
"2080",63071,100,"SusieCakes Bakery",-122.438032,37.800528
"2081",63076,90,"Perry's At The SF Design Center",-122.403756,37.767554
"2082",63077,92,"Aroma Tea Shop",-122.407368,37.795033
"2083",63079,100,"G. L. Alfieri, LLC",-122.39377,37.795225
"2084",63095,89,"AFC Sushi @ Safeway 1711",-122.433106,37.805073
"2085",63119,86,"Oakside Cafe",-122.438926,37.772904
"2086",63124,92,"Marengo on Union",-122.431883,37.797578
"2087",63136,100,"Sodexo at PG & E Energy Center",-122.403788,37.782336
"2088",63156,88,"Takara Sushi S.F.",-122.436848,37.760733
"2089",63169,90,"Grand Coffee",-122.418616,37.754383
"2090",63208,92,"Zesty Restaurant",-122.402418,37.781094
"2091",63210,94,"Let's Be Frank",-122.419639,37.777122
"2092",63248,98,"Lil'Darlings",-122.406855,37.798065
"2093",63256,88,"Viva Goa Indian Cuisine",-122.441423,37.799188
"2094",63258,86,"Greenhouse Cafe",-122.469495,37.737539
"2095",63287,85,"Indian Oven",-122.430427,37.771682
"2096",63297,100,"Drip Coffee",-122.454417,37.773657
"2097",63304,96,"Plow",-122.395534,37.762588
"2098",63404,98,"Commonwealth",-122.419355,37.761337
"2099",63406,94,"Baker Street Bistro",-122.445962,37.798172
"2100",63426,100,"Baker & Banker Bakery",-122.426938,37.787865
"2101",63447,84,"J.T. Restaurant/Catering",-122.407517,37.781843
"2102",63488,94,"The Salad Place",-122.435305,37.722649
"2103",63493,91,"The Golden West",-122.402586,37.790053
"2104",63503,96,"Mason Street Deli and Market",-122.409274,37.784094
"2105",63554,89,"Kin Khao Thai Eatery",-122.408614,37.784965
"2106",63576,92,"Angkor Borei Restaurant",-122.422603,37.741333
"2107",63597,94,"Zero Zero",-122.401909,37.781494
"2108",63601,77,"Tokyo Express Restaurant",-122.404739,37.784163
"2109",63602,98,"Bumzys Cookies",-122.432566,37.782929
"2110",63615,86,"Saiwaii Ramen",-122.482262,37.763368
"2111",63618,94,"Contraband Coffee LLC",-122.41914,37.790933
"2112",63619,98,"Subway Sandwiches",-122.419484,37.776133
"2113",63624,96,"Seoul on Wheels",-122.42804,37.804012
"2114",63646,94,"SFDH - Harry Denton's Starlight Room",-122.408439,37.788782
"2115",63651,100,"SFDH - Employee Cafeteria",-122.408507,37.788918
"2116",63652,96,"SFDH - Banquet Main Kitchen",-122.408507,37.788918
"2117",63654,98,"SFDH - Scala's Bistro Bakery",-122.408439,37.788782
"2118",63713,96,"Superb Garden Grocery",-122.489688,37.753603
"2119",63757,79,"Ajisen Ramen",-122.407563,37.784317
"2120",63763,76,"Wild Pepper",-122.421569,37.748813
"2121",63776,96,"Una Pizza Napoletana LLC",-122.415443,37.772944
"2122",63804,68,"Bai Thong Thai Cuisine",-122.422697,37.775687
